mean_cosine,nbr_entropy,llm_entropy,llm_max,per_paper_WR,per_paper_RW,per_paper_net
0.47977233,0.4461160672362859,3.07173502713817,0.9,1,1,0
0.3236813,0.404385540061635,3.180741985218564,0.8,1,1,0
0.43500805,0.39248968700096293,3.3692725790365925,0.5,0,0,0
0.382523,0.31717510642067026,3.096852897925094,0.9,0,1,-1
0.42361462,0.40172457358762076,2.9187140524716635,0.9,0,1,-1
0.5337639,0.32905545202690945,3.10459260679402,0.9,1,1,0
0.41811883,0.4205291569539237,2.9081733366826743,0.9,0,0,0
0.4317019,0.4234614834440209,3.2363698330003685,0.6,0,1,-1
0.42160404,0.3838567098265801,2.9276073019174915,0.9,0,1,-1
0.5488573,0.3561871944225701,2.776778210932318,0.9,1,0,1
0.40670645,0.268676232180029,2.921981709849717,0.9,2,2,0
0.5329686,0.32114554241286986,2.908173336682674,0.9,0,2,-2
0.36061677,0.40589666007385644,3.478094888169261,0.5,1,0,1
0.32127702,0.46375669321550494,3.5849625007211565,0.4,1,0,1
0.39367375,0.36058455469338424,2.8851204539117536,0.8,1,0,1
0.46811524,0.4328887771805094,3.073681846204231,0.9,0,0,0
0.54262996,0.2648767331010402,3.0161506484543548,0.8,1,0,1
0.467061,0.45582435296568996,3.0248341172403252,0.8,0,1,-1
0.42158484,0.2587847606776736,3.0395247346217857,0.9,0,0,0
0.46739024,0.4157283990137925,2.728948870365158,0.9,1,0,1
0.49189332,0.4245555275869497,2.8690954395801542,0.9,1,0,1
0.40642875,0.4412586467753026,2.9276073019174915,0.9,1,0,1
0.43476382,0.3897644635872706,2.998966624432267,0.9,0,0,0
0.38281742,0.39536902247024625,3.016150648454355,0.8,0,0,0
0.52614844,0.43129950268697104,2.7688538376159997,1.0,0,1,-1
0.3499152,0.3863094220282992,2.986350030255313,0.8,0,1,-1
0.397775,0.26888044098093256,2.9081733366826743,0.9,0,0,0
0.4613007,0.39777597684033106,3.1301249653149705,0.7,0,0,0
0.37686077,0.3714053166146909,3.0350849518197793,0.8,1,0,1
0.29308793,0.46402298955389454,3.1632046194268693,0.7,0,2,-2
0.38654754,0.4279541295855437,3.0977968115985957,0.8,0,1,-1
0.42694005,0.31710545420006797,2.927607301917491,0.9,0,0,0
0.3787344,0.3678280179742735,3.2473344554552273,0.7,2,0,2
0.45924935,0.45814341307496326,3.128331049767103,0.9,3,0,3
0.54791194,0.32175883289693963,2.820046868677855,0.9,0,0,0
0.49700052,0.427254613872892,3.087462841250339,0.8,0,0,0
0.43330583,0.380480676373953,2.9276073019174915,0.9,1,0,1
0.47557002,0.45512076122996725,2.8798554875455857,0.9,0,2,-2
0.5418992,0.38253788178376125,2.9738513896100454,0.9,0,0,0
0.5511448,0.38476021349321626,3.0890288038043776,0.9,0,0,0
0.5113931,0.4220171448781981,3.010770866158963,0.95,1,1,0
0.41604745,0.44955802990508165,3.3313251713810503,0.8,0,2,-2
0.48736748,0.42750022175365104,3.2591419842479024,0.7,1,0,1
0.48256794,0.33827209116865015,3.3336169753972325,0.8,2,0,2
0.40443504,0.4549424924350728,3.3822912796384696,0.5,1,0,1
0.40193036,0.3551484855253467,2.986350030255313,0.8,0,0,0
0.5060355,0.3862581352414862,2.979339488838998,0.9,0,0,0
0.45611468,0.3445863585973554,3.145813294758474,0.9,2,0,2
0.4080574,0.2885678242686012,2.8798554875455857,0.9,0,0,0
0.44736546,0.344424313781769,2.944452798531527,0.8,0,2,-2
0.35947135,0.424186385294693,2.9414873698385327,0.9,2,1,1
0.41830185,0.37373731597882953,2.9793394888389986,0.9,0,1,-1
0.4841084,0.2415398351878748,3.0151831553653174,0.9,1,0,1
0.4630308,0.34821183249738513,2.8921748610432796,0.9,0,0,0
0.4628038,0.4231160098386999,3.2604554432656654,0.9,1,2,-1
0.42519817,0.4079857367123953,2.8925092608618286,0.9,0,0,0
0.54899454,0.3048037432885711,3.0,0.8,1,1,0
0.41526416,0.4285545017544327,3.2995301445670657,0.6,2,1,1
0.49113876,0.41685416859122887,3.2498544066252903,0.7,1,0,1
0.5383471,0.3708183450081086,2.910850294564907,0.9,0,0,0
0.47656852,0.4413103990529384,2.8559585804392404,0.9,0,2,-2
0.42197835,0.35654694737093834,3.1192630583590355,0.9,2,0,2
0.4452805,0.4229263362236657,2.9638561897747246,0.8,0,1,-1
0.38241306,0.4387173783236308,2.8690954395801547,0.9,0,0,0
0.4149682,0.4850771900166837,3.1136495655936933,0.8,1,0,1
0.5096913,0.26186165078514023,2.8766291673878235,0.8,2,0,2
0.4670026,0.5028813674708493,3.0596514588594785,0.9,1,2,-1
0.49115196,0.3899172004272269,3.3216272628243977,0.8,1,1,0
0.46977264,0.46327942985476334,3.029551963400665,0.9,0,3,-3
0.3525128,0.2911715228410891,2.823490576469806,0.9,0,1,-1
0.49413827,0.3299487276182829,2.8791474648822764,0.9,0,2,-2
0.5056627,0.3811627697721996,2.823490576469806,0.9,0,1,-1
0.29251596,0.4117901044938334,3.0,0.8,1,2,-1
0.5351333,0.39669026780553407,2.9986681079564357,0.9,0,1,-1
0.374244,0.43700738660938415,2.728948870365158,0.9,0,1,-1
0.4743665,0.3860339651220646,2.9793394888389986,0.9,0,2,-2
0.40612298,0.3687132758581855,2.921981709849717,0.9,2,0,2
0.4354626,0.2944110673186581,3.066532536373009,0.9,1,1,0
0.48261148,0.25645917274873414,2.9793394888389986,0.9,0,0,0
0.52547234,0.3545406612389148,3.0360332541369734,0.9,1,0,1
0.47931015,0.37998817933934254,3.5124792706912316,0.6,1,2,-1
0.4344484,0.4314242190462029,2.9757759036595948,0.9,0,0,0
